timestamp,value_kwh
2025-12-02T02:00:00+01:00,0.384
2025-12-02T02:15:00+01:00,0.512
2025-12-02T02:30:00+01:00,0.384
2025-12-02T02:45:00+01:00,0.384
2025-12-02T03:00:00+01:00,0.512
2025-12-02T03:15:00+01:00,0.384
2025-12-02T03:30:00+01:00,0.40192
2025-12-02T03:45:00+01:00,0.49408
2025-12-02T04:00:00+01:00,0.38394
2025-12-02T04:15:00+01:00,0.40198
2025-12-02T04:30:00+01:00,0.56576
2025-12-02T04:45:00+01:00,0.82432
2025-12-02T05:00:00+01:00,0.56576
2025-12-02T05:15:00+01:00,0.71418
2025-12-02T05:30:00+01:00,0.38406
2025-12-02T05:45:00+01:00,0.512
2025-12-02T06:00:00+01:00,0.384
2025-12-02T06:15:00+01:00,0.384
2025-12-02T06:30:00+01:00,0.512
2025-12-02T06:45:00+01:00,0.384
2025-12-02T07:00:00+01:00,1.664
2025-12-02T07:15:00+01:00,0.654824
2025-12-02T07:30:00+01:00,2.307096
2025-12-02T07:45:00+01:00,0.49408
2025-12-02T08:00:00+01:00,1.53344
2025-12-02T08:15:00+01:00,1.15456
2025-12-02T08:30:00+01:00,0.384
2025-12-02T08:45:00+01:00,0.6912
2025-12-02T09:00:00+01:00,2.54464
2025-12-02T09:15:00+01:00,0.73216
2025-12-02T09:30:00+01:00,1.664
2025-12-02T09:45:00+01:00,1.152
2025-12-02T10:00:00+01:00,0.384
2025-12-02T10:15:00+01:00,0.512
2025-12-02T10:30:00+01:00,0.384
2025-12-02T10:45:00+01:00,0.384
2025-12-02T11:00:00+01:00,1.56928
2025-12-02T11:15:00+01:00,1.392521
2025-12-02T11:30:00+01:00,0.547959
2025-12-02T11:45:00+01:00,0.71424
2025-12-02T12:00:00+01:00,0.384
2025-12-02T12:15:00+01:00,0.511632
2025-12-02T12:30:00+01:00,0.742768
2025-12-02T12:45:00+01:00,5.16352
2025-12-02T13:00:00+01:00,0.49408
2025-12-02T13:15:00+01:00,0.384
2025-12-02T13:30:00+01:00,0.512
2025-12-02T13:45:00+01:00,1.408
2025-12-02T14:00:00+01:00,0.512
2025-12-02T14:15:00+01:00,0.384
2025-12-02T14:30:00+01:00,1.425184
2025-12-02T14:45:00+01:00,0.494816
2025-12-02T15:00:00+01:00,1.73312
2025-12-02T15:15:00+01:00,1.59488
2025-12-02T15:30:00+01:00,0.512
2025-12-02T15:45:00+01:00,0.768
2025-12-02T16:00:00+01:00,0.384
2025-12-02T16:15:00+01:00,0.65536
2025-12-02T16:30:00+01:00,1.66656
2025-12-02T16:45:00+01:00,1.39008
2025-12-02T17:00:00+01:00,0.512
2025-12-02T17:15:00+01:00,0.384
2025-12-02T17:30:00+01:00,0.384
2025-12-02T17:45:00+01:00,0.67328
2025-12-02T18:00:00+01:00,1.37472
2025-12-02T18:15:00+01:00,0.384
2025-12-02T18:30:00+01:00,0.384
2025-12-02T18:45:00+01:00,0.51194
2025-12-02T19:00:00+01:00,0.38406
2025-12-02T19:15:00+01:00,0.785801
2025-12-02T19:30:00+01:00,0.494199
2025-12-02T19:45:00+01:00,0.384
2025-12-02T20:00:00+01:00,1.536
2025-12-02T20:15:00+01:00,0.384
2025-12-02T20:30:00+01:00,1.152
2025-12-02T20:45:00+01:00,1.792
2025-12-02T21:00:00+01:00,0.40192
2025-12-02T21:15:00+01:00,0.49408
2025-12-02T21:30:00+01:00,0.384
2025-12-02T21:45:00+01:00,0.384
2025-12-02T22:00:00+01:00,0.512
2025-12-02T22:15:00+01:00,0.384
2025-12-02T22:30:00+01:00,0.384
2025-12-02T22:45:00+01:00,0.511632
2025-12-02T23:00:00+01:00,0.384368
2025-12-02T23:15:00+01:00,1.792
2025-12-02T23:30:00+01:00,0.40192
2025-12-02T23:45:00+01:00,0.49408
2025-12-03T00:00:00+01:00,0.384
2025-12-03T00:15:00+01:00,0.40192
2025-12-03T00:30:00+01:00,0.49408
2025-12-03T00:45:00+01:00,1.04192
2025-12-03T01:00:00+01:00,0.87808
2025-12-03T01:15:00+01:00,0.40192
2025-12-03T01:30:00+01:00,1.13408
2025-12-03T01:45:00+01:00,0.4736
2025-12-03T02:00:00+01:00,1.0624
2025-12-03T02:15:00+01:00,0.384
2025-12-03T02:30:00+01:00,0.384
2025-12-03T02:45:00+01:00,0.511632
2025-12-03T03:00:00+01:00,0.384368
2025-12-03T03:15:00+01:00,0.384
2025-12-03T03:30:00+01:00,0.512
2025-12-03T03:45:00+01:00,0.384
2025-12-03T04:00:00+01:00,0.384
2025-12-03T04:15:00+01:00,0.512
2025-12-03T04:30:00+01:00,0.384
2025-12-03T04:45:00+01:00,0.896
2025-12-03T05:00:00+01:00,0.384
2025-12-03T05:15:00+01:00,0.384
2025-12-03T05:30:00+01:00,0.512
2025-12-03T05:45:00+01:00,0.896
2025-12-03T06:00:00+01:00,0.384
2025-12-03T06:15:00+01:00,0.384
2025-12-03T06:30:00+01:00,0.511632
2025-12-03T06:45:00+01:00,0.384368
2025-12-03T07:00:00+01:00,1.28
2025-12-03T07:15:00+01:00,0.512
2025-12-03T07:30:00+01:00,0.384
2025-12-03T07:45:00+01:00,0.41984
2025-12-03T08:00:00+01:00,1.56928
2025-12-03T08:15:00+01:00,1.59488
2025-12-03T08:30:00+01:00,0.383632
2025-12-03T08:45:00+01:00,0.402288
2025-12-03T09:00:00+01:00,0.87808
2025-12-03T09:15:00+01:00,0.384
2025-12-03T09:30:00+01:00,0.384
2025-12-03T09:45:00+01:00,1.28
2025-12-03T10:00:00+01:00,0.384
2025-12-03T10:15:00+01:00,0.512
2025-12-03T10:30:00+01:00,0.38394
2025-12-03T10:45:00+01:00,0.38406
2025-12-03T11:00:00+01:00,1.22112
2025-12-03T11:15:00+01:00,2.36288
2025-12-03T11:30:00+01:00,0.384
2025-12-03T11:45:00+01:00,0.896
2025-12-03T12:00:00+01:00,0.384
2025-12-03T12:15:00+01:00,2.55744
2025-12-03T12:30:00+01:00,1.15456
2025-12-03T12:45:00+01:00,1.408
2025-12-03T13:00:00+01:00,0.384
2025-12-03T13:15:00+01:00,1.553184
2025-12-03T13:30:00+01:00,3.566816
2025-12-03T13:45:00+01:00,0.384
2025-12-03T14:00:00+01:00,0.384
2025-12-03T14:15:00+01:00,0.896
2025-12-03T14:30:00+01:00,0.384
2025-12-03T14:45:00+01:00,2.304
2025-12-03T15:00:00+01:00,0.512
2025-12-03T15:15:00+01:00,0.768
2025-12-03T15:30:00+01:00,0.384
2025-12-03T15:45:00+01:00,2.304
2025-12-03T16:00:00+01:00,0.384
2025-12-03T16:15:00+01:00,4.48
2025-12-03T16:30:00+01:00,0.44672
2025-12-03T16:45:00+01:00,1.21728
2025-12-03T17:00:00+01:00,0.91392
2025-12-03T17:15:00+01:00,1.51808
2025-12-03T17:30:00+01:00,0.49152
2025-12-03T17:45:00+01:00,1.13408
2025-12-03T18:00:00+01:00,2.3424
2025-12-03T18:15:00+01:00,1.04192
2025-12-03T18:30:00+01:00,0.49408
2025-12-03T18:45:00+01:00,0.384
2025-12-03T19:00:00+01:00,0.401801
2025-12-03T19:15:00+01:00,1.902199
2025-12-03T19:30:00+01:00,1.57184
2025-12-03T19:45:00+01:00,1.24416
2025-12-03T20:00:00+01:00,0.384
2025-12-03T20:15:00+01:00,0.384
2025-12-03T20:30:00+01:00,0.512
2025-12-03T20:45:00+01:00,0.384
2025-12-03T21:00:00+01:00,0.384
2025-12-03T21:15:00+01:00,1.42592
2025-12-03T21:30:00+01:00,0.49408
2025-12-03T21:45:00+01:00,0.384
2025-12-03T22:00:00+01:00,0.512
2025-12-03T22:15:00+01:00,0.384
2025-12-03T22:30:00+01:00,0.383632
2025-12-03T22:45:00+01:00,0.512368
2025-12-03T23:00:00+01:00,0.384
2025-12-03T23:15:00+01:00,0.384
2025-12-03T23:30:00+01:00,0.512
2025-12-03T23:45:00+01:00,0.384
2025-12-04T00:00:00+01:00,0.384
2025-12-04T00:15:00+01:00,0.51194
2025-12-04T00:30:00+01:00,0.38406
2025-12-04T00:45:00+01:00,0.384
2025-12-04T01:00:00+01:00,0.512
2025-12-04T01:15:00+01:00,0.45568
2025-12-04T01:30:00+01:00,0.82432
2025-12-04T01:45:00+01:00,1.28
2025-12-04T02:00:00+01:00,0.38394
2025-12-04T02:15:00+01:00,0.38406
2025-12-04T02:30:00+01:00,0.512
2025-12-04T02:45:00+01:00,1.152
2025-12-04T03:00:00+01:00,0.6912
2025-12-04T03:15:00+01:00,1.63072
2025-12-04T03:30:00+01:00,0.49408
2025-12-04T03:45:00+01:00,1.024
2025-12-04T04:00:00+01:00,0.384
2025-12-04T04:15:00+01:00,0.512
2025-12-04T04:30:00+01:00,0.384
2025-12-04T04:45:00+01:00,0.40192
2025-12-04T05:00:00+01:00,0.49408
2025-12-04T05:15:00+01:00,0.45568
2025-12-04T05:30:00+01:00,0.82432
2025-12-04T05:45:00+01:00,0.40192
2025-12-04T06:00:00+01:00,0.493712
2025-12-04T06:15:00+01:00,0.384368
2025-12-04T06:30:00+01:00,0.512
2025-12-04T06:45:00+01:00,1.664
2025-12-04T07:00:00+01:00,0.896
2025-12-04T07:15:00+01:00,0.384
2025-12-04T07:30:00+01:00,1.16992
2025-12-04T07:45:00+01:00,0.49408
2025-12-04T08:00:00+01:00,2.19392
2025-12-04T08:15:00+01:00,0.67584
2025-12-04T08:30:00+01:00,0.71424
2025-12-04T08:45:00+01:00,2.06592
2025-12-04T09:00:00+01:00,0.87808
2025-12-04T09:15:00+01:00,0.54528
2025-12-04T09:30:00+01:00,2.27072
2025-12-04T09:45:00+01:00,0.384
2025-12-04T10:00:00+01:00,0.512
2025-12-04T10:15:00+01:00,0.384
2025-12-04T10:30:00+01:00,0.384
2025-12-04T10:45:00+01:00,0.40192
2025-12-04T11:00:00+01:00,0.87802
2025-12-04T11:15:00+01:00,0.65542
2025-12-04T11:30:00+01:00,1.77664
2025-12-04T11:45:00+01:00,2.3552
2025-12-04T12:00:00+01:00,1.4848
2025-12-04T12:15:00+01:00,0.43776
2025-12-04T12:30:00+01:00,0.73216
2025-12-04T12:45:00+01:00,0.49408
2025-12-04T13:00:00+01:00,0.384
2025-12-04T13:15:00+01:00,1.024
2025-12-04T13:30:00+01:00,0.384
2025-12-04T13:45:00+01:00,0.401184
2025-12-04T14:00:00+01:00,0.494816
2025-12-04T14:15:00+01:00,0.384
2025-12-04T14:30:00+01:00,0.512
2025-12-04T14:45:00+01:00,0.384
2025-12-04T15:00:00+01:00,0.384
2025-12-04T15:15:00+01:00,0.58368
2025-12-04T15:30:00+01:00,0.82432
2025-12-04T15:45:00+01:00,1.31328
2025-12-04T16:00:00+01:00,1.50272
2025-12-04T16:15:00+01:00,0.384
2025-12-04T16:30:00+01:00,0.384
2025-12-04T16:45:00+01:00,0.78592
2025-12-04T17:00:00+01:00,0.49408
2025-12-04T17:15:00+01:00,0.384
2025-12-04T17:30:00+01:00,0.38394
2025-12-04T17:45:00+01:00,0.51206
2025-12-04T18:00:00+01:00,0.384
2025-12-04T18:15:00+01:00,0.384
2025-12-04T18:30:00+01:00,0.40192
2025-12-04T18:45:00+01:00,0.49408
2025-12-04T19:00:00+01:00,0.384
2025-12-04T19:15:00+01:00,0.512
2025-12-04T19:30:00+01:00,0.383632
2025-12-04T19:45:00+01:00,0.384368
2025-12-04T20:00:00+01:00,0.512
2025-12-04T20:15:00+01:00,0.43776
2025-12-04T20:30:00+01:00,1.35424
2025-12-04T20:45:00+01:00,0.38394
2025-12-04T21:00:00+01:00,0.38406
2025-12-04T21:15:00+01:00,0.512
2025-12-04T21:30:00+01:00,0.384
2025-12-04T21:45:00+01:00,0.384
2025-12-04T22:00:00+01:00,0.512
2025-12-04T22:15:00+01:00,0.384
2025-12-04T22:30:00+01:00,0.384
2025-12-04T22:45:00+01:00,0.512
2025-12-04T23:00:00+01:00,0.384
2025-12-04T23:15:00+01:00,0.384
2025-12-04T23:30:00+01:00,0.512
2025-12-04T23:45:00+01:00,0.384
2025-12-05T00:00:00+01:00,0.40192
2025-12-05T00:15:00+01:00,0.49408
2025-12-05T00:30:00+01:00,0.383632
2025-12-05T00:45:00+01:00,0.896368
2025-12-05T01:00:00+01:00,0.384
2025-12-05T01:15:00+01:00,0.512
2025-12-05T01:30:00+01:00,0.384
2025-12-05T01:45:00+01:00,0.384
2025-12-05T02:00:00+01:00,0.512
2025-12-05T02:15:00+01:00,0.384
2025-12-05T02:30:00+01:00,0.38394
2025-12-05T02:45:00+01:00,0.51206
2025-12-05T03:00:00+01:00,0.383632
2025-12-05T03:15:00+01:00,0.402288
2025-12-05T03:30:00+01:00,0.49408
2025-12-05T03:45:00+01:00,0.384
2025-12-05T04:00:00+01:00,0.512
2025-12-05T04:15:00+01:00,0.384
2025-12-05T04:30:00+01:00,0.384
2025-12-05T04:45:00+01:00,0.512
2025-12-05T05:00:00+01:00,0.383632
2025-12-05T05:15:00+01:00,0.384368
2025-12-05T05:30:00+01:00,0.512
2025-12-05T05:45:00+01:00,0.384
2025-12-05T06:00:00+01:00,0.40192
2025-12-05T06:15:00+01:00,0.69376
2025-12-05T06:30:00+01:00,0.95232
2025-12-05T06:45:00+01:00,0.50944
2025-12-05T07:00:00+01:00,2.56256
2025-12-05T07:15:00+01:00,1.151632
2025-12-05T07:30:00+01:00,0.512368
2025-12-05T07:45:00+01:00,1.97376
2025-12-05T08:00:00+01:00,0.71424
2025-12-05T08:15:00+01:00,0.384
2025-12-05T08:30:00+01:00,0.512
2025-12-05T08:45:00+01:00,0.91392
2025-12-05T09:00:00+01:00,0.49408
2025-12-05T09:15:00+01:00,0.401801
2025-12-05T09:30:00+01:00,0.494199
2025-12-05T09:45:00+01:00,0.82176
2025-12-05T10:00:00+01:00,0.71424
2025-12-05T10:15:00+01:00,0.512
2025-12-05T10:30:00+01:00,0.384
2025-12-05T10:45:00+01:00,0.78336
2025-12-05T11:00:00+01:00,1.282441
2025-12-05T11:15:00+01:00,0.601719
2025-12-05T11:30:00+01:00,1.17248
2025-12-05T11:45:00+01:00,0.384
2025-12-05T12:00:00+01:00,0.40192
2025-12-05T12:15:00+01:00,0.63744
2025-12-05T12:30:00+01:00,1.37216
2025-12-05T12:45:00+01:00,1.31584
2025-12-05T13:00:00+01:00,2.41408
2025-12-05T13:15:00+01:00,1.92256
2025-12-05T13:30:00+01:00,0.384
2025-12-05T13:45:00+01:00,0.56576
2025-12-05T14:00:00+01:00,0.713872
2025-12-05T14:15:00+01:00,0.402288
2025-12-05T14:30:00+01:00,0.49408
2025-12-05T14:45:00+01:00,0.384
2025-12-05T15:00:00+01:00,0.40192
2025-12-05T15:15:00+01:00,0.49408
2025-12-05T15:30:00+01:00,0.384
2025-12-05T15:45:00+01:00,0.40192
2025-12-05T16:00:00+01:00,0.49408
2025-12-05T16:15:00+01:00,0.384
2025-12-05T16:30:00+01:00,0.40192
2025-12-05T16:45:00+01:00,0.49408
2025-12-05T17:00:00+01:00,0.384
2025-12-05T17:15:00+01:00,0.384
2025-12-05T17:30:00+01:00,0.512
2025-12-05T17:45:00+01:00,0.384
2025-12-05T18:00:00+01:00,0.40192
2025-12-05T18:15:00+01:00,0.49408
2025-12-05T18:30:00+01:00,0.384
2025-12-05T18:45:00+01:00,0.40192
2025-12-05T19:00:00+01:00,0.49408
2025-12-05T19:15:00+01:00,0.384
2025-12-05T19:30:00+01:00,0.40192
2025-12-05T19:45:00+01:00,0.49408
2025-12-05T20:00:00+01:00,0.384
2025-12-05T20:15:00+01:00,1.024
2025-12-05T20:30:00+01:00,0.384
2025-12-05T20:45:00+01:00,0.512
2025-12-05T21:00:00+01:00,0.384
2025-12-05T21:15:00+01:00,0.384
2025-12-05T21:30:00+01:00,0.512
2025-12-05T21:45:00+01:00,0.384
2025-12-05T22:00:00+01:00,0.401801
2025-12-05T22:15:00+01:00,0.494199
2025-12-05T22:30:00+01:00,0.384
2025-12-05T22:45:00+01:00,0.512
2025-12-05T23:00:00+01:00,0.384
2025-12-05T23:15:00+01:00,0.40192
2025-12-05T23:30:00+01:00,0.49408
2025-12-05T23:45:00+01:00,0.384
2025-12-06T00:00:00+01:00,0.512
2025-12-06T00:15:00+01:00,0.383632
2025-12-06T00:30:00+01:00,0.384368
2025-12-06T00:45:00+01:00,0.512
2025-12-06T01:00:00+01:00,0.384
2025-12-06T01:15:00+01:00,0.40192
2025-12-06T01:30:00+01:00,0.49408
2025-12-06T01:45:00+01:00,0.384
2025-12-06T02:00:00+01:00,0.512
2025-12-06T02:15:00+01:00,0.384
2025-12-06T02:30:00+01:00,0.384
2025-12-06T02:45:00+01:00,0.512
2025-12-06T03:00:00+01:00,0.384
2025-12-06T03:15:00+01:00,0.40192
2025-12-06T03:30:00+01:00,0.49408
2025-12-06T03:45:00+01:00,0.384
2025-12-06T04:00:00+01:00,0.40192
2025-12-06T04:15:00+01:00,0.493712
2025-12-06T04:30:00+01:00,0.384368
2025-12-06T04:45:00+01:00,0.512
2025-12-06T05:00:00+01:00,0.384
2025-12-06T05:15:00+01:00,0.384
2025-12-06T05:30:00+01:00,0.512
2025-12-06T05:45:00+01:00,0.384
2025-12-06T06:00:00+01:00,0.384
2025-12-06T06:15:00+01:00,0.51194
2025-12-06T06:30:00+01:00,0.38406
2025-12-06T06:45:00+01:00,0.40192
2025-12-06T07:00:00+01:00,0.49408
2025-12-06T07:15:00+01:00,0.384
2025-12-06T07:30:00+01:00,0.512
2025-12-06T07:45:00+01:00,0.384
2025-12-06T08:00:00+01:00,0.384
2025-12-06T08:15:00+01:00,0.51194
2025-12-06T08:30:00+01:00,0.38406
2025-12-06T08:45:00+01:00,0.384
2025-12-06T09:00:00+01:00,0.512
2025-12-06T09:15:00+01:00,0.384
2025-12-06T09:30:00+01:00,0.40192
2025-12-06T09:45:00+01:00,0.49408
2025-12-06T10:00:00+01:00,0.384
2025-12-06T10:15:00+01:00,0.512
2025-12-06T10:30:00+01:00,0.383632
2025-12-06T10:45:00+01:00,0.384368
2025-12-06T11:00:00+01:00,0.512
2025-12-06T11:15:00+01:00,0.384
2025-12-06T11:30:00+01:00,0.40192
2025-12-06T11:45:00+01:00,0.49408
2025-12-06T12:00:00+01:00,0.384
2025-12-06T12:15:00+01:00,0.512
2025-12-06T12:30:00+01:00,0.384
2025-12-06T12:45:00+01:00,0.40192
2025-12-06T13:00:00+01:00,0.49408
2025-12-06T13:15:00+01:00,0.384
2025-12-06T13:30:00+01:00,0.512
2025-12-06T13:45:00+01:00,0.384
2025-12-06T14:00:00+01:00,0.384
2025-12-06T14:15:00+01:00,0.512
2025-12-06T14:30:00+01:00,0.384
2025-12-06T14:45:00+01:00,0.384
2025-12-06T15:00:00+01:00,0.512
2025-12-06T15:15:00+01:00,0.384
2025-12-06T15:30:00+01:00,0.401801
2025-12-06T15:45:00+01:00,0.494199
2025-12-06T16:00:00+01:00,0.384
2025-12-06T16:15:00+01:00,0.512
2025-12-06T16:30:00+01:00,0.384
2025-12-06T16:45:00+01:00,0.384
2025-12-06T17:00:00+01:00,0.512
2025-12-06T17:15:00+01:00,0.384
2025-12-06T17:30:00+01:00,0.401801
2025-12-06T17:45:00+01:00,0.494199
2025-12-06T18:00:00+01:00,0.384
2025-12-06T18:15:00+01:00,0.40192
2025-12-06T18:30:00+01:00,0.49408
2025-12-06T18:45:00+01:00,0.384
2025-12-06T19:00:00+01:00,0.51194
2025-12-06T19:15:00+01:00,0.38406
2025-12-06T19:30:00+01:00,0.384
2025-12-06T19:45:00+01:00,0.512
2025-12-06T20:00:00+01:00,0.384
2025-12-06T20:15:00+01:00,0.384
2025-12-06T20:30:00+01:00,0.512
2025-12-06T20:45:00+01:00,0.384
2025-12-06T21:00:00+01:00,0.401801
2025-12-06T21:15:00+01:00,0.494199
2025-12-06T21:30:00+01:00,0.384
2025-12-06T21:45:00+01:00,0.512
2025-12-06T22:00:00+01:00,0.384
2025-12-06T22:15:00+01:00,0.384
2025-12-06T22:30:00+01:00,0.512
2025-12-06T22:45:00+01:00,0.38394
2025-12-06T23:00:00+01:00,0.40198
2025-12-06T23:15:00+01:00,0.49408
2025-12-06T23:30:00+01:00,0.384
2025-12-06T23:45:00+01:00,0.512
2025-12-07T00:00:00+01:00,0.384
2025-12-07T00:15:00+01:00,0.384
2025-12-07T00:30:00+01:00,0.512
2025-12-07T00:45:00+01:00,0.384
2025-12-07T01:00:00+01:00,0.401801
2025-12-07T01:15:00+01:00,0.494199
2025-12-07T01:30:00+01:00,0.384
2025-12-07T01:45:00+01:00,0.512
2025-12-07T02:00:00+01:00,0.384
2025-12-07T02:15:00+01:00,0.384
2025-12-07T02:30:00+01:00,0.512
2025-12-07T02:45:00+01:00,0.384
2025-12-07T03:00:00+01:00,0.401184
2025-12-07T03:15:00+01:00,0.494816
2025-12-07T03:30:00+01:00,0.384
2025-12-07T03:45:00+01:00,0.512
2025-12-07T04:00:00+01:00,0.384
2025-12-07T04:15:00+01:00,0.384
2025-12-07T04:30:00+01:00,0.51194
2025-12-07T04:45:00+01:00,0.38406
2025-12-07T05:00:00+01:00,0.40192
2025-12-07T05:15:00+01:00,0.49408
2025-12-07T05:30:00+01:00,0.384
2025-12-07T05:45:00+01:00,0.512
2025-12-07T06:00:00+01:00,0.384
2025-12-07T06:15:00+01:00,0.384
2025-12-07T06:30:00+01:00,0.511632
2025-12-07T06:45:00+01:00,0.384368
2025-12-07T07:00:00+01:00,0.40192
2025-12-07T07:15:00+01:00,0.49408
2025-12-07T07:30:00+01:00,0.384
2025-12-07T07:45:00+01:00,0.512
2025-12-07T08:00:00+01:00,0.384
2025-12-07T08:15:00+01:00,0.384
2025-12-07T08:30:00+01:00,0.511632
2025-12-07T08:45:00+01:00,0.384368
2025-12-07T09:00:00+01:00,0.40192
2025-12-07T09:15:00+01:00,0.49408
2025-12-07T09:30:00+01:00,0.384
2025-12-07T09:45:00+01:00,0.40192
2025-12-07T10:00:00+01:00,0.49408
2025-12-07T10:15:00+01:00,0.384
2025-12-07T10:30:00+01:00,0.512
2025-12-07T10:45:00+01:00,0.384
2025-12-07T11:00:00+01:00,0.384
2025-12-07T11:15:00+01:00,0.512
2025-12-07T11:30:00+01:00,0.384
2025-12-07T11:45:00+01:00,0.40192
2025-12-07T12:00:00+01:00,0.49408
2025-12-07T12:15:00+01:00,0.384
2025-12-07T12:30:00+01:00,0.512
2025-12-07T12:45:00+01:00,0.384
2025-12-07T13:00:00+01:00,0.384
2025-12-07T13:15:00+01:00,0.512
2025-12-07T13:30:00+01:00,0.383632
2025-12-07T13:45:00+01:00,0.402288
2025-12-07T14:00:00+01:00,0.49408
2025-12-07T14:15:00+01:00,0.384
2025-12-07T14:30:00+01:00,0.512
2025-12-07T14:45:00+01:00,0.384
2025-12-07T15:00:00+01:00,0.384
2025-12-07T15:15:00+01:00,0.512
2025-12-07T15:30:00+01:00,0.384
2025-12-07T15:45:00+01:00,0.40192
2025-12-07T16:00:00+01:00,0.49408
2025-12-07T16:15:00+01:00,0.384
2025-12-07T16:30:00+01:00,0.512
2025-12-07T16:45:00+01:00,0.384
2025-12-07T17:00:00+01:00,0.384
2025-12-07T17:15:00+01:00,0.512
2025-12-07T17:30:00+01:00,0.384
2025-12-07T17:45:00+01:00,0.40192
2025-12-07T18:00:00+01:00,0.49408
2025-12-07T18:15:00+01:00,0.383632
2025-12-07T18:30:00+01:00,0.512368
